YEAR,VESSEL,HAUL,STRATUM,SEX,LENGTH,KG_HA,NO_HA
2006,134,61,31,2,400,0.83449914,1.436797306
2006,134,61,31,2,410,0.452872433,0.718398653
2006,134,61,31,2,440,0.572439885,0.718398653
2006,134,61,31,2,190,0.035295514,0.718398653
2006,134,61,31,1,210,0.049196182,0.718398653
2006,134,61,31,2,220,0.057406734,0.718398653
2006,134,61,31,2,240,0.153238872,1.436797306
2006,134,61,31,2,260,0.099924916,0.718398653
2006,134,61,31,2,270,0.339762698,2.15519596
2006,134,61,31,1,280,0.255556639,1.436797306
2006,134,61,31,2,280,0.511113278,2.873594613
2006,134,61,31,1,290,0.287111654,1.436797306
2006,134,61,31,1,300,0.160646076,0.718398653
2006,134,61,31,2,300,0.481938228,2.15519596
2006,134,61,31,2,320,0.398010677,1.436797306
2006,134,61,31,2,350,0.267909641,0.718398653
2006,134,61,31,1,360,0.294157698,0.718398653
2006,134,61,31,2,360,0.294157698,0.718398653
2006,134,61,31,2,370,0.644302536,1.436797306
2006,134,61,31,2,380,0.351954527,0.718398653
2006,134,61,31,1,260,0.099924916,0.718398653
2006,134,61,31,2,200,0.041843582,0.718398653
2006,134,61,31,2,290,0.287111654,1.436797306
2006,134,61,31,2,390,0.767264408,1.436797306
2006,134,62,31,2,190,0.059905269,1.198644908
2006,134,62,31,2,260,0.169597442,1.198644908
2006,134,62,31,1,280,0.216871598,1.198644908
2006,134,62,31,2,320,0.33776157,1.198644908
2006,134,62,31,2,180,0.05006782,1.198644908
2006,134,62,31,2,400,0.708176329,1.198644908
2006,134,62,31,2,480,1.296735803,1.198644908
2006,134,62,31,1,360,0.998517595,2.397289816
2006,134,62,31,2,240,0.390126736,3.595934724
2006,134,62,31,1,400,0.708176329,1.198644908
2006,134,63,31,1,390,0.532492235,1.015818839
2006,134,66,31,2,360,0.226831896,0.611956554
2006,134,67,31,2,300,1.382346771,5.686810356
2006,134,67,31,2,490,1.759963045,1.421702589
2006,134,67,31,1,320,0.856212593,2.843405178
2006,134,67,31,2,320,0.856212593,2.843405178
2006,134,67,31,2,330,0.948245945,2.843405178
2006,134,67,31,1,350,0.576335315,1.421702589
2006,134,67,31,2,360,1.265601854,2.843405178
2006,134,67,31,1,370,0.693021541,1.421702589
2006,134,67,31,2,380,1.514270426,2.843405178
2006,134,67,31,1,390,2.475843564,4.265107767
2006,134,67,31,2,410,4.871164299,7.108512945
2006,134,67,31,2,420,1.055322816,1.421702589
2006,134,67,31,2,430,2.282027111,2.843405178
2006,134,67,31,2,650,4.494267237,1.421702589
2006,134,67,31,1,160,0.085864682,2.843405178
2006,134,67,31,2,160,0.085864682,2.843405178
2006,134,67,31,1,180,0.126919999,2.843405178
2006,134,67,31,2,180,0.317299997,7.108512945
2006,134,67,31,2,190,0.151857553,2.843405178
2006,134,67,31,1,200,0.090015178,1.421702589
2006,134,67,31,1,210,0.105832312,1.421702589
2006,134,67,31,2,210,0.211664624,2.843405178
2006,134,67,31,2,220,0.740970609,8.530215534
2006,134,67,31,1,230,0.286240443,2.843405178
2006,134,67,31,2,240,0.988956274,8.530215534
2006,134,67,31,1,240,1.648260457,14.21702589
2006,134,67,31,1,250,0.754930387,5.686810356
2006,134,67,31,2,250,1.887325967,14.21702589
2006,134,67,31,1,260,0.644884492,4.265107767
2006,134,67,31,1,270,0.243635927,1.421702589
2006,134,67,31,2,280,4.672969882,24.16894401
2006,134,67,31,1,290,0.308821632,1.421702589
2006,134,67,31,1,300,0.691173385,2.843405178
2006,134,67,31,1,220,0.246990203,2.843405178
2006,134,67,31,2,270,1.218179636,7.108512945
2006,134,67,31,2,350,2.305341261,5.686810356
2006,134,67,31,1,280,0.274880581,1.421702589
2006,134,67,31,2,230,0.715601107,7.108512945
2006,134,67,31,2,260,1.934653476,12.7953233
2006,134,67,31,2,290,0.308821632,1.421702589
2006,134,67,31,1,330,0.474122973,1.421702589
2006,134,67,31,2,370,0.693021541,1.421702589
2006,134,67,31,2,310,0.385304783,1.421702589
2006,134,68,31,2,370,0.787748409,1.70659705
2006,134,68,31,1,450,0.37703276,0.426649263
2006,134,68,31,1,380,1.075781964,2.133246313
2006,134,68,31,1,390,0.23452155,0.426649263
2006,134,68,31,2,390,1.407129297,2.559895575
2006,134,68,31,1,400,0.51014495,0.853298525
2006,134,68,31,2,400,1.275362375,2.133246313
2006,134,68,31,2,410,1.937945785,2.986544838
2006,134,68,31,2,430,1.296975,1.70659705
2006,134,68,31,1,440,0.34994322,0.426649263
2006,134,68,31,2,440,0.34994322,0.426649263
2006,134,68,31,2,450,1.131098281,1.279947788
2006,134,68,31,2,460,0.405554152,0.426649263
2006,134,68,31,2,490,0.500131672,0.426649263
2006,134,68,31,2,500,2.674020744,2.133246313
2006,134,68,31,2,510,0.571121744,0.426649263
2006,134,68,31,2,540,0.69038156,0.426649263
2006,134,68,31,2,580,0.875095733,0.426649263
2006,134,68,31,2,670,1.412235659,0.426649263
2006,134,68,31,1,180,0.018033535,0.426649263
2006,134,68,31,2,190,0.021576809,0.426649263
2006,134,68,31,1,210,0.030074547,0.426649263
2006,134,68,31,2,210,0.090223641,1.279947788
2006,134,68,31,1,220,0.035093812,0.426649263
2006,134,68,31,2,220,0.035093812,0.426649263
2006,134,68,31,1,230,0.040670715,0.426649263
2006,134,68,31,2,230,0.122012145,1.279947788
2006,134,68,31,1,240,0.140516688,1.279947788
2006,134,68,31,2,250,0.160897383,1.279947788
2006,134,68,31,1,260,0.061085972,0.426649263
2006,134,68,31,2,260,0.244343888,1.70659705
2006,134,68,31,1,270,0.069234433,0.426649263
2006,134,68,31,2,270,0.346172165,2.133246313
2006,134,68,31,1,280,0.234339838,1.279947788
2006,134,68,31,2,280,0.234339838,1.279947788
2006,134,68,31,1,290,0.087758365,0.426649263
2006,134,68,31,2,300,0.392823817,1.70659705
2006,134,68,31,1,310,0.109492711,0.426649263
2006,134,68,31,2,310,0.328478133,1.279947788
2006,134,68,31,2,320,0.12165569,0.426649263
2006,134,68,31,1,330,0.134732326,0.426649263
2006,134,68,31,2,330,0.134732326,0.426649263
2006,134,68,31,2,340,0.743802155,2.133246313
2006,134,68,31,1,350,0.16377818,0.426649263
2006,134,68,31,2,350,0.818890901,2.133246313
2006,134,68,31,1,370,0.196937102,0.426649263
2006,134,68,31,2,240,0.140516688,1.279947788
2006,134,68,31,2,290,0.614308555,2.986544838
2006,134,68,31,2,360,0.179824109,0.426649263
2006,134,68,31,2,420,1.799357206,2.559895575
2006,134,68,31,2,530,0.648866548,0.426649263
2006,134,68,31,1,200,0.025579765,0.426649263
2006,134,68,31,1,320,0.12165569,0.426649263
2006,134,68,31,2,380,0.645469178,1.279947788
2006,134,69,50,2,480,1.48484388,1.33610639
2006,134,69,50,2,490,1.58997926,1.33610639
2006,134,69,50,2,520,1.936491666,1.33610639
2006,134,69,50,2,600,1.556617716,0.668053195
2006,134,69,50,2,610,3.288738213,1.33610639
2006,134,69,50,2,620,3.471037882,1.33610639
2006,134,69,50,2,170,0.0237136,0.668053195
2006,134,69,50,1,180,0.028665398,0.668053195
2006,134,69,50,2,210,0.047805317,0.668053195
2006,134,69,50,1,230,0.064648569,0.668053195
2006,134,69,50,2,230,0.064648569,0.668053195
2006,134,69,50,1,240,0.074453266,0.668053195
2006,134,69,50,1,250,0.25575615,2.004159585
2006,134,69,50,1,260,0.194199715,1.33610639
2006,134,69,50,2,260,0.388399431,2.672212781
2006,134,69,50,2,270,0.330156993,2.004159585
2006,134,69,50,1,270,0.550261655,3.340265976
2006,134,69,50,1,280,0.372497387,2.004159585
2006,134,69,50,2,280,1.365823752,7.348585147
2006,134,69,50,2,290,0.836983467,4.008319171
2006,134,69,50,1,300,0.468312965,2.004159585
2006,134,69,50,2,300,1.248834572,5.344425561
2006,134,69,50,1,310,0.522135918,2.004159585
2006,134,69,50,2,310,0.696181224,2.672212781
2006,134,69,50,1,320,0.193379098,0.668053195
2006,134,69,50,2,320,0.966895491,3.340265976
2006,134,69,50,1,330,0.214165205,0.668053195
2006,134,69,50,1,340,0.472927458,1.33610639
2006,134,69,50,2,340,0.709391187,2.004159585
2006,134,69,50,1,360,0.571682657,1.33610639
2006,134,69,50,2,360,1.143365314,2.672212781
2006,134,69,50,2,370,1.565217351,3.340265976
2006,134,69,50,1,380,0.684008275,1.33610639
2006,134,69,50,2,380,1.710020687,3.340265976
2006,134,69,50,1,390,0.745572458,1.33610639
2006,134,69,50,2,390,1.863931144,3.340265976
2006,134,69,50,2,400,2.838172201,4.676372366
2006,134,69,50,1,410,0.880137823,1.33610639
2006,134,69,50,2,420,1.906791618,2.672212781
2006,134,69,50,1,430,0.515405109,0.668053195
2006,134,69,50,2,430,1.546215326,2.004159585
2006,134,69,50,2,440,0.556255976,0.668053195
2006,134,69,50,2,450,2.397265771,2.672212781
2006,134,69,50,2,460,1.289305849,1.33610639
2006,134,69,50,2,470,2.076996921,2.004159585
2006,134,69,50,2,240,0.074453266,0.668053195
2006,134,69,50,2,350,1.301676761,3.340265976
2006,134,69,50,2,580,1.39101775,0.668053195
2006,134,69,50,2,250,0.08525205,0.668053195
2006,134,69,50,1,290,1.115977956,5.344425561
2006,134,69,50,1,350,0.520670704,1.33610639
2006,134,69,50,2,410,2.200344556,3.340265976
2006,134,69,50,2,500,1.70020727,1.33610639
2006,134,70,50,2,180,0.050795762,1.154430834
2006,134,70,50,2,260,0.129047429,0.865823125
2006,134,70,50,1,310,0.077103097,0.288607708
2006,134,70,50,2,370,0.138680103,0.288607708
2006,134,70,50,2,420,0.844719932,1.154430834
2006,134,70,50,2,520,0.857877228,0.577215417
2006,134,70,50,1,420,0.844719932,1.154430834
2006,134,70,50,2,450,0.265500719,0.288607708
2006,134,70,50,2,510,0.402175221,0.288607708
2006,134,70,50,3,90,0.001273504,0.288607708
2006,134,70,50,1,150,0.006935174,0.288607708
2006,134,70,50,1,160,0.025773491,0.865823125
2006,134,70,50,2,170,0.031515794,0.865823125
2006,134,70,50,1,180,0.050795762,1.154430834
2006,134,70,50,2,190,0.01519406,0.288607708
2006,134,70,50,1,190,0.045582179,0.865823125
2006,134,70,50,1,200,0.036025761,0.577215417
2006,134,70,50,2,210,0.042356074,0.577215417
2006,134,70,50,1,240,0.065966472,0.577215417
2006,134,70,50,2,240,0.065966472,0.577215417
2006,134,70,50,2,250,0.037767161,0.288607708
2006,134,70,50,1,250,0.075534322,0.577215417
2006,134,70,50,1,260,0.129047429,0.865823125
2006,134,70,50,1,270,0.146261495,0.865823125
2006,134,70,50,2,270,0.146261495,0.865823125
2006,134,70,50,2,280,0.440049438,2.308861668
2006,134,70,50,1,280,0.495055618,2.597469376
2006,134,70,50,1,290,0.30899051,1.443038542
2006,134,70,50,2,290,0.370788612,1.731646251
2006,134,70,50,1,300,0.27662054,1.154430834
2006,134,70,50,2,300,0.27662054,1.154430834
2006,134,70,50,2,310,0.077103097,0.288607708
2006,134,70,50,1,320,0.257004243,0.865823125
2006,134,70,50,2,320,0.257004243,0.865823125
2006,134,70,50,2,340,0.104754826,0.288607708
2006,134,70,50,1,340,0.523774132,1.443038542
2006,134,70,50,2,350,0.345990289,0.865823125
2006,134,70,50,1,350,0.576650482,1.443038542
2006,134,70,50,2,360,0.126629394,0.288607708
2006,134,70,50,1,360,0.379888183,0.865823125
2006,134,70,50,1,370,0.41604031,0.865823125
2006,134,70,50,1,380,0.3030197,0.577215417
2006,134,70,50,2,380,0.606039399,1.154430834
2006,134,70,50,1,390,0.165146498,0.288607708
2006,134,70,50,2,200,0.01801288,0.288607708
2006,134,70,50,1,330,0.379505796,1.154430834
2006,134,70,50,2,460,1.999095332,2.020253959
2006,134,70,50,2,390,0.330292996,0.577215417
2006,134,70,50,2,400,0.898090731,1.443038542
2006,134,70,50,1,400,1.077708877,1.731646251
2006,134,70,50,2,410,0.194953123,0.288607708
2006,134,70,50,1,410,0.389906246,0.577215417
2006,134,70,50,2,430,0.456655006,0.577215417
2006,134,70,50,1,430,0.684982508,0.865823125
2006,134,70,50,1,440,0.739274034,0.865823125
2006,134,70,50,2,440,0.985698711,1.154430834
2006,134,70,50,2,470,0.61341459,0.577215417
2006,134,70,50,2,480,0.328897298,0.288607708
2006,134,70,50,2,490,0.704370189,0.577215417
2006,134,70,50,2,500,0.753201848,0.577215417
2006,134,70,50,2,560,0.548502393,0.288607708
2006,134,70,50,2,600,0.689590828,0.288607708
2006,134,70,50,2,720,2.525408094,0.577215417
2006,134,71,50,1,180,0.044603441,1.009909665
2006,134,71,50,1,340,0.919845591,2.524774163
2006,134,71,50,2,340,0.183969118,0.504954833
2006,134,71,50,1,400,1.261772581,2.01981933
2006,134,71,50,2,490,0.618503065,0.504954833
2006,134,71,50,1,300,0.607246923,2.524774163
2006,134,71,50,1,440,0.432767942,0.504954833
2006,134,71,50,1,350,1.012706375,2.524774163
2006,134,71,50,1,360,0.222384961,0.504954833
2006,134,71,50,2,360,0.889539844,2.01981933
2006,134,71,50,1,370,0.730644798,1.514864498
2006,134,71,50,2,370,1.21774133,2.524774163
2006,134,71,50,1,390,0.870084652,1.514864498
2006,134,71,50,2,390,0.870084652,1.514864498
2006,134,71,50,2,400,1.577215727,2.524774163
2006,134,71,50,2,410,1.369496961,2.01981933
2006,134,71,50,2,420,2.225229895,3.029728996
2006,134,71,50,2,430,0.801971819,1.009909665
2006,134,71,50,2,440,3.029375595,3.534683828
2006,134,71,50,2,450,0.932538093,1.009909665
2006,134,71,50,2,460,2.006163576,2.01981933
2006,134,71,50,2,470,0.538635522,0.504954833
2006,134,71,50,2,480,1.155210655,1.009909665
2006,134,71,50,2,500,0.66138184,0.504954833
2006,134,71,50,2,540,0.853781385,0.504954833
2006,134,71,50,2,680,1.834475726,0.504954833
2006,134,71,50,2,180,0.044603441,1.009909665
2006,134,71,50,1,190,0.026683618,0.504954833
2006,134,71,50,2,190,0.026683618,0.504954833
2006,134,71,50,2,210,0.037192605,0.504954833
2006,134,71,50,2,220,0.043399831,0.504954833
2006,134,71,50,1,290,0.43411622,2.01981933
2006,134,71,50,2,320,2.106288996,7.069367656
2006,134,71,50,2,350,0.40508255,1.009909665
2006,134,71,50,2,380,2.394717358,4.544593493
2006,134,71,50,1,420,0.741743298,1.009909665
2006,134,71,50,1,460,1.003081788,1.009909665
2006,134,71,50,2,520,1.506593276,1.009909665
2006,134,71,50,1,220,0.086799662,1.009909665
2006,134,71,50,1,240,0.057924747,0.504954833
2006,134,71,50,2,240,0.057924747,0.504954833
2006,134,71,50,1,260,0.226631483,1.514864498
2006,134,71,50,1,280,0.096601166,0.504954833
2006,134,71,50,2,280,0.193202332,1.009909665
2006,134,71,50,2,290,0.108529055,0.504954833
2006,134,71,50,2,300,0.728696308,3.029728996
2006,134,71,50,2,310,0.812444977,3.029728996
2006,134,71,50,1,310,1.083259969,4.039638661
2006,134,71,50,1,320,0.601796856,2.01981933
2006,134,71,50,1,330,0.166620835,0.504954833
2006,134,71,50,2,330,0.499862505,1.514864498
2006,134,71,50,1,270,0.171241741,1.009909665
2006,134,73,50,1,220,0.060968657,0.738116032
2006,134,73,50,2,460,1.40914257,1.476232064
2006,134,73,50,1,400,0.443138705,0.738116032
2006,134,73,50,2,430,0.563310312,0.738116032
2006,134,73,50,1,470,0.378341154,0.369058016
2006,134,73,50,2,560,0.676609366,0.369058016
2006,134,73,50,2,740,1.705849367,0.369058016
2006,134,73,50,2,350,0.426798995,1.107174048
2006,134,73,50,2,410,0.480971863,0.738116032
2006,134,73,50,2,530,0.563639573,0.369058016
2006,134,73,50,1,210,0.052248663,0.738116032
2006,134,73,50,1,350,0.142266332,0.369058016
2006,134,73,50,2,550,0.637345388,0.369058016
2006,134,73,50,1,300,0.59714796,2.583406112
2006,134,73,50,2,330,0.234071154,0.738116032
2006,134,73,50,2,360,0.624818672,1.476232064
2006,134,73,50,2,470,0.378341154,0.369058016
2006,134,73,50,2,480,2.028569019,1.84529008
2006,134,73,50,2,490,2.172203228,1.84529008
2006,134,73,50,2,570,0.717532561,0.369058016
2006,134,73,50,2,640,4.215077376,1.476232064
2006,134,73,50,2,650,1.109393953,0.369058016
2006,134,73,50,2,670,2.453484174,0.738116032
2006,134,73,50,2,680,1.288547888,0.369058016
2006,134,73,50,1,160,0.010597696,0.369058016
2006,134,73,50,2,170,0.01295885,0.369058016
2006,134,73,50,2,180,0.015664876,0.369058016
2006,134,73,50,1,180,0.031329752,0.738116032
2006,134,73,50,2,220,0.030484329,0.369058016
2006,134,73,50,2,230,0.10598616,1.107174048
2006,134,73,50,1,240,0.122060177,1.107174048
2006,134,73,50,2,240,0.122060177,1.107174048
2006,134,73,50,1,250,0.093175946,0.738116032
2006,134,73,50,1,260,0.106124969,0.738116032
2006,134,73,50,2,260,0.212249938,1.476232064
2006,134,73,50,1,270,0.360843995,2.214348096
2006,134,73,50,2,270,0.601406659,3.69058016
2006,134,73,50,1,280,0.407119789,2.214348096
2006,134,73,50,2,290,0.533620685,2.583406112
2006,134,73,50,1,290,0.686083737,3.321522144
2006,134,73,50,2,300,1.364909622,5.904928257
2006,134,73,50,2,310,0.76088897,2.952464128
2006,134,73,50,2,320,0.31702957,1.107174048
2006,134,73,50,1,320,0.528382617,1.84529008
2006,134,73,50,1,330,0.117035577,0.369058016
2006,134,73,50,2,340,0.129221126,0.369058016
2006,134,73,50,1,340,0.516884503,1.476232064
2006,134,73,50,1,360,0.624818672,1.476232064
2006,134,73,50,1,370,0.171069913,0.369058016
2006,134,73,50,2,370,0.342139827,0.738116032
2006,134,73,50,2,380,0.186896146,0.369058016
2006,134,73,50,1,380,0.373792293,0.738116032
2006,134,73,50,2,390,0.814870956,1.476232064
2006,134,73,50,2,400,0.664708057,1.107174048
2006,134,73,50,1,410,0.240485932,0.369058016
2006,134,73,50,2,420,2.084021602,2.952464128
2006,134,73,50,1,430,0.281655156,0.369058016
2006,134,73,50,1,440,0.303979066,0.369058016
2006,134,73,50,2,440,1.51989533,1.84529008
2006,134,73,50,2,450,0.982531391,1.107174048
2006,134,73,50,2,280,0.74638628,4.059638176
2006,134,74,31,2,250,0.219448358,1.792227968
2006,134,116,42,2,310,0.118635719,0.413442504
2006,134,116,42,2,250,0.058110951,0.413442504
2006,134,121,42,2,260,0.142358346,1.011067795
2006,134,122,42,2,310,0.116978257,0.43567321
2006,134,125,42,2,230,0.430215224,4.51486253
2006,134,125,42,1,170,0.039451576,1.128715633
2006,134,125,42,2,180,0.047689728,1.128715633
2006,134,125,42,2,200,0.270583008,4.51486253
2006,134,125,42,2,210,0.23859664,3.386146898
2006,134,125,42,1,210,0.397661067,5.643578163
2006,134,125,42,1,220,0.185611342,2.257431265
2006,134,125,42,2,220,0.464028356,5.643578163
2006,134,125,42,1,230,0.430215224,4.51486253
2006,134,125,42,1,240,0.123865575,1.128715633
2006,134,125,42,1,250,0.283662349,2.257431265
2006,134,125,42,2,250,0.283662349,2.257431265
2006,134,125,42,2,260,0.484626009,3.386146898
2006,134,125,42,1,270,0.366181257,2.257431265
2006,134,125,42,2,270,0.549271885,3.386146898
2006,134,125,42,1,280,0.413141518,2.257431265
2006,134,125,42,2,280,0.826283036,4.51486253
2006,134,125,42,1,290,0.232077212,1.128715633
2006,134,125,42,2,290,1.856617696,9.02972506
2006,134,125,42,1,300,0.779117663,3.386146898
2006,134,125,42,2,300,1.298529439,5.643578163
2006,134,125,42,2,310,0.289553744,1.128715633
2006,134,125,42,1,320,0.32171877,1.128715633
2006,134,125,42,2,330,0.712599936,2.257431265
2006,134,125,42,2,340,0.786794651,2.257431265
2006,134,125,42,2,350,0.4331118,1.128715633
2006,134,125,42,2,390,0.620192814,1.128715633
2006,134,125,42,1,180,0.095379457,2.257431265
2006,134,125,42,1,260,0.484626009,3.386146898
2006,134,125,42,1,310,0.289553744,1.128715633
2006,134,126,41,2,470,1.852842047,1.790135305
2006,134,126,41,2,370,4.188885151,8.950676524
2006,134,126,41,2,540,2.936906284,1.790135305
2006,134,126,41,2,210,0.12793813,1.790135305
2006,134,126,41,2,250,0.228154285,1.790135305
2006,134,126,41,1,320,0.517527379,1.790135305
2006,134,126,41,2,320,2.070109515,7.160541219
2006,134,126,41,1,330,0.573155829,1.790135305
2006,134,126,41,1,340,0.632831857,1.790135305
2006,134,126,41,2,340,1.898495571,5.370405914
2006,134,126,41,2,350,4.180307191,10.74081183
2006,134,126,41,2,360,2.294933345,5.370405914
2006,134,126,41,1,370,0.83777703,1.790135305
2006,134,126,41,2,380,1.830565004,3.580270609
2006,134,126,41,2,390,3.990650111,7.160541219
2006,134,126,41,2,400,2.170173706,3.580270609
2006,134,126,41,2,410,1.177726612,1.790135305
2006,134,126,41,2,420,1.275754305,1.790135305
2006,134,126,41,1,420,2.55150861,3.580270609
2006,134,126,41,1,430,1.379343774,1.790135305
2006,134,126,41,1,440,1.488670182,1.790135305
2006,134,126,41,2,480,1.986893538,1.790135305
2006,134,126,41,2,550,6.242515889,3.580270609
2006,134,126,41,2,560,3.313544583,1.790135305
2006,134,127,42,2,200,0.011540872,0.192347867
2006,134,128,41,2,360,0.073728797,0.193007322
2006,134,129,41,2,200,0.035991777,0.698427811
2006,134,129,41,1,360,0.253019884,0.698427811
2006,134,129,41,1,540,0.971395123,0.698427811
2006,134,129,41,2,280,0.109908582,0.698427811
2006,134,144,61,2,310,0.232735296,0.959040959
2006,134,144,61,2,320,0.258588655,0.959040959
2006,134,144,61,2,350,1.044369881,2.877122877
2006,134,144,61,2,380,0.914663381,1.918081918
2006,134,144,61,2,400,0.542176436,0.959040959
2006,134,144,61,2,410,0.588464984,0.959040959
2006,134,144,61,2,450,0.801412533,0.959040959
2006,134,144,61,2,530,1.379216446,0.959040959
2006,134,144,61,2,560,1.655651608,0.959040959
2006,134,144,61,2,610,2.198868438,0.959040959
2006,134,144,61,2,340,0.632403793,1.918081918
2006,134,145,61,2,210,0.019742156,0.267287158
2006,134,145,61,2,250,0.03520653,0.267287158
2006,134,145,61,2,260,0.040099318,0.267287158
2006,134,145,61,2,300,0.128932769,0.534574317
2006,134,145,61,1,310,0.071875471,0.267287158
2006,134,145,61,2,310,0.287501883,1.069148634
2006,134,145,61,1,320,0.079859745,0.267287158
2006,134,145,61,2,320,0.079859745,0.267287158
2006,134,145,61,2,330,0.70755025,2.138297267
2006,134,145,61,1,340,0.0976524,0.267287158
2006,134,145,61,2,340,0.3906096,1.069148634
2006,134,145,61,2,350,1.075106617,2.672871584
2006,134,145,61,2,360,0.708263172,1.60372295
2006,134,145,61,2,370,0.517110109,1.069148634
2006,134,145,61,1,380,0.141237411,0.267287158
2006,134,145,61,2,280,0.051276735,0.267287158
2006,134,145,61,1,360,0.118043862,0.267287158
2006,134,145,61,2,460,0.266222247,0.267287158
2006,134,145,61,2,380,0.564949644,1.069148634
2006,134,145,61,1,400,0.167439952,0.267287158
2006,134,145,61,2,400,0.334879903,0.534574317
2006,134,145,61,2,420,0.393723762,0.534574317
2006,134,145,61,2,430,0.212846791,0.267287158
2006,134,145,61,1,440,0.229716969,0.267287158
2006,134,145,61,1,470,0.285912396,0.267287158
2006,134,145,61,2,470,0.285912396,0.267287158
2006,134,145,61,1,490,0.32830678,0.267287158
2006,134,145,61,1,500,0.351067204,0.267287158
2006,134,145,61,2,500,0.351067204,0.267287158
2006,134,145,61,1,530,0.425942404,0.267287158
2006,134,145,61,2,530,0.851884809,0.534574317
2006,134,145,61,2,540,0.453194548,0.267287158
2006,134,145,61,2,630,0.755793056,0.267287158
2006,134,145,61,2,410,0.36347042,0.534574317
2006,134,145,61,2,490,0.65661356,0.534574317
2006,134,145,61,2,560,0.511313673,0.267287158
2006,134,146,61,2,310,0.22821949,0.912462541
2006,134,146,61,2,320,0.126785606,0.456231271
2006,134,146,61,2,330,0.140413652,0.456231271
2006,134,146,61,1,340,0.155033287,0.456231271
2006,134,146,61,1,360,0.187406842,0.456231271
2006,134,146,61,2,360,0.187406842,0.456231271
2006,134,146,61,2,430,0.337916298,0.456231271
2006,134,146,61,1,470,0.453915505,0.456231271
2006,134,146,61,2,480,0.486755892,0.456231271
2006,134,146,61,2,560,1.623526696,0.912462541
2006,134,146,61,2,620,1.137862482,0.456231271
2006,134,146,61,2,260,0.063661815,0.456231271
2006,134,146,61,2,300,0.102347054,0.456231271
2006,134,146,61,1,310,0.114109745,0.456231271
2006,134,146,61,2,340,0.46509986,1.368693812
2006,134,146,61,2,400,0.265828244,0.456231271
2006,134,146,61,2,280,0.081407121,0.456231271
2006,134,147,61,3,170,0.030485008,0.862177204
2006,134,147,61,2,270,0.282955455,1.724354407
2006,134,147,61,2,350,1.338696005,3.448708815
2006,134,147,61,1,340,0.303985846,0.862177204
2006,134,147,61,2,360,1.102389595,2.586531611
2006,134,147,61,2,370,0.4024329,0.862177204
2006,134,147,61,2,380,0.439663273,0.862177204
2006,134,147,61,2,490,1.021998581,0.862177204
2006,134,147,61,3,150,0.020125038,0.862177204
2006,134,147,61,1,190,0.044091325,0.862177204
2006,134,147,61,1,220,0.071712766,0.862177204
2006,134,147,61,2,230,0.08310894,0.862177204
2006,134,147,61,2,240,0.191426729,1.724354407
2006,134,147,61,1,250,0.109595736,0.862177204
2006,134,147,61,2,260,0.124826681,0.862177204
2006,134,147,61,1,260,0.249653362,1.724354407
2006,134,147,61,1,270,0.141477727,0.862177204
2006,134,147,61,2,280,0.638485143,3.448708815
2006,134,147,61,2,290,0.179330623,0.862177204
2006,134,147,61,1,300,0.200679844,0.862177204
2006,134,147,61,2,300,0.602039532,2.586531611
2006,134,147,61,2,310,0.447487738,1.724354407
2006,134,147,61,2,320,0.497196835,1.724354407
2006,134,147,61,1,330,0.275319988,0.862177204
2006,134,147,61,2,330,0.275319988,0.862177204
2006,134,147,61,2,340,0.911957538,2.586531611
2006,134,148,61,2,200,0.015874787,0.274627865
2006,134,148,61,1,270,0.042966849,0.274627865
2006,134,148,61,1,320,0.226498349,0.823883594
2006,134,148,61,2,380,0.133525931,0.274627865
2006,134,148,61,2,580,0.5430839,0.274627865
2006,134,148,61,2,140,0.004861488,0.274627865
2006,134,148,61,1,150,0.006111983,0.274627865
2006,134,148,61,2,160,0.00757141,0.274627865
2006,134,148,61,2,170,0.009258311,0.274627865
2006,134,148,61,1,200,0.015874787,0.274627865
2006,134,148,61,1,210,0.018664246,0.274627865
2006,134,148,61,1,220,0.021779199,0.274627865
2006,134,148,61,2,220,0.043558398,0.54925573
2006,134,148,61,2,230,0.025240222,0.274627865
2006,134,148,61,2,240,0.116272765,1.098511459
2006,134,148,61,2,250,0.066568548,0.54925573
2006,134,148,61,2,260,0.075819837,0.54925573
2006,134,148,61,2,270,0.085933697,0.54925573
2006,134,148,61,2,280,0.290862332,1.647767189
2006,134,148,61,1,290,0.10892558,0.54925573
2006,134,148,61,2,290,0.21785116,1.098511459
2006,134,148,61,1,300,0.243786231,1.098511459
2006,134,148,61,2,300,0.304732789,1.373139324
2006,134,148,61,1,310,0.203853337,0.823883594
2006,134,148,61,2,310,0.407706674,1.647767189
2006,134,148,61,2,320,0.981492847,3.570162243
2006,134,148,61,2,330,0.668918422,2.197022919
2006,134,148,61,1,340,0.092320636,0.274627865
2006,134,148,61,2,340,0.738565092,2.197022919
2006,134,148,61,2,350,0.7114845,1.922395054
2006,134,148,61,1,360,0.223197473,0.54925573
2006,134,148,61,2,360,0.892789892,2.197022919
2006,134,148,61,1,370,0.12221905,0.274627865
2006,134,148,61,2,370,0.977752403,2.197022919
2006,134,148,61,2,420,0.186113338,0.274627865
2006,134,148,61,2,450,0.23398631,0.274627865
2006,134,148,61,2,460,0.251686669,0.274627865
2006,134,148,61,2,480,0.579715683,0.54925573
2006,134,148,61,2,490,0.310381423,0.274627865
2006,134,148,61,2,500,0.331899142,0.274627865
2006,134,148,61,2,510,1.06331346,0.823883594
